"   ","SHOPID","ACCID","CREDID","FENLUNO","DEBIT","CREDIT","SUBID","BRIEF","ATTRFLAG","READONLY","MEMO","EMPID","DEPID","PROJECTID","BIGAMTID"
"8527","10965","1","201901000004","2","0.00","17395.00","406","收乡政府拨入人居环境治理工作奖补资金","0","F","","0","0","0",""
"8528","10965","1","201901000005","1","15000.00","0.00","102","收乡政府拨入文化广场和舞台建设第三批资金","0","F","","0","0","0",""
"8529","10965","1","201901000005","2","0.00","15000.00","406","收乡政府拨入文化广场和舞台建设第三批资金","0","F","","0","0","0",""
"8530","10965","1","201901000006","1","2020.00","0.00","102","收乡政府拨入制作党建、扶贫版面宣传费","0","F","","0","0","0",""
"8531","10965","1","201901000006","2","0.00","2020.00","406","收乡政府拨入制作党建、扶贫版面宣传费","0","F","","0","0","0",""
"8532","10965","1","201901000007","1","2020.00","0.00","505","付制作党建、扶贫版面宣传费（付款单据在果园村）","0","F","","0","0","0",""
"8533","10965","1","201901000007","2","0.00","2020.00","102","付制作党建、扶贫版面宣传费（付款单据在果园村）","0","F","","0","0","0",""
"8534","10965","1","201901000008","1","60000.00","0.00","102","收乡政府拨入卫生室建设资金","0","F","","0","0","0",""
"8535","10965","1","201901000008","2","0.00","60000.00","406","收乡政府拨入卫生室建设资金","0","F","","0","0","0",""
"8536","10965","1","201902000001","1","7500.00","0.00","102","收乡政府拨入2013年村室建设款（收款凭证在果园村）","0","F","","0","0","0",""
"8537","10965","1","201902000001","2","0.00","7500.00","406","收乡政府拨入2013年村室建设款（收款凭证在果园村）","0","F","","0","0","0",""
"8538","10965","1","201902000002","1","60000.00","0.00","505","付新建卫生室款","0","F","","0","0","0",""
"8539","10965","1","201902000002","2","0.00","60000.00","102","付新建卫生室款","0","F","","0","0","0",""
"8540","10965","1","201903000001","1","3000.00","0.00","102","收石油公司付范玉勤打扫卫生款","0","F","","0","0","0",""
"8541","10965","1","201903000001","2","3750.00","0.00","102","收赵刚刚承包林坡款","0","F","","0","0","0",""
"8542","10965","1","201903000001","3","0.00","6750.00","403","收款","0","F","","0","0","0",""
"8543","10965","1","201903000002","1","17350.00","0.00","505","付村室环境整治人工费","0","F","","0","0","0",""
"8544","10965","1","201903000002","2","17000.00","0.00","505","付水利维修支付费用","0","F","","0","0","0",""
"8545","10965","1","201903000002","3","450.00","0.00","501009","付办公费打印","0","F","","0","0","0",""
"8546","10965","1","201903000002","4","0.00","34800.00","102","付费用","0","F","","0","0","0",""
"8547","10965","1","201904000001","1","15000.00","0.00","505","付修建村室文化广场建设款","0","F","","0","0","0",""
"8548","10965","1","201904000001","2","6750.00","0.00","505","付机械清理垃圾款","0","F","","0","0","0",""
"8549","10965","1","201904000001","3","0.00","21750.00","102","付费用","0","F","","0","0","0",""
"8550","10965","1","201907000001","1","10000.00","0.00","102","收财政局拨入经费","0","F","","0","0","0",""
"8551","10965","1","201907000001","2","0.00","10000.00","407","收财政局拨入经费","0","F","","0","0","0",""
"8552","10965","1","201908000001","1","16986.00","0.00","102","收2018年6-12月份绩效工资","0","F","","0","0","0",""
"8553","10965","1","201908000001","2","0.00","16986.00","407","收2018年6-12月份绩效工资","0","F","","0","0","0",""
"8554","10965","1","201908000002","1","16986.00","0.00","501001","付2018年6-12月份绩效工资","0","F","","0","0","0",""
"8555","10965","1","201908000002","2","0.00","16986.00","102","付2018年6-12月份绩效工资","0","F","","0","0","0",""
"8556","10965","1","201909000001","1","12600.00","0.00","505","付前半年组长工资","0","F","","0","0","0",""
"8557","10965","1","201909000001","2","150.00","0.00","501009","付办公用品","0","F","","0","0","0",""
"8558","10965","1","201909000001","3","1100.00","0.00","501009","付前半年打印、复印、制村委材料","0","F","","0","0","0",""
"8559","10965","1","201909000001","4","1200.00","0.00","501009","付购买A4纸、文件夹、笔记本","0","F","","0","0","0",""
"8560","10965","1","201909000001","5","0.00","15050.00","102","付费用","0","F","","0","0","0",""
"8561","10966","1","201901000001","1","100000.00","0.00","102","上曲村收到卫生室资金","0","F","","0","0","0",""
"8562","10966","1","201901000001","2","0.00","100000.00","403","上曲村收到卫生室资金","0","F","","0","0","0",""
"8563","10966","1","201901000002","1","4000.00","0.00","102","镇政府转上曲村扶贫易地搬迁拆旧复垦奖励资金","0","F","","0","0","0",""
"8564","10966","1","201901000002","2","0.00","4000.00","403","镇政府转上曲村扶贫易地搬迁拆旧复垦奖励资金","0","F","","0","0","0",""
"8565","10966","1","201901000003","1","20000.00","0.00","102","镇政府转上曲村综合文化服务中心建设资金","0","F","","0","0","0",""
"8566","10966","1","201901000003","2","0.00","20000.00","403","镇政府转上曲村综合文化服务中心建设资金","0","F","","0","0","0",""
"8567","10966","1","201901000004","1","27480.00","0.00","102","财政局拨2018年9至11月份工资及经费","0","F","","0","0","0",""
"8568","10966","1","201901000004","2","0.00","27480.00","407","财政局拨2018年9至11月份工资及经费","0","F","","0","0","0",""
"8569","10966","1","201901000005","1","19980.00","0.00","501001","付村干部2018年9至11月份工资","0","F","","0","0","0",""
"8570","10966","1","201901000005","2","0.00","19980.00","102","付村干部2018年9至11月份工资","0","F","","0","0","0",""
"8571","10966","1","201901000006","1","30000.00","0.00","505","上曲村付文化舞台款","0","F","","0","0","0",""
"8572","10966","1","201901000006","2","0.00","30000.00","102","上曲村付文化舞台款","0","F","","0","0","0",""
"8573","10966","1","201901000007","1","100000.00","0.00","505","上曲村付卫生室建设款","0","F","","0","0","0",""
"8574","10966","1","201901000007","2","0.00","95000.00","102","上曲村付卫生室建设款","0","F","","0","0","0",""
"8575","10966","1","201901000007","3","0.00","5000.00","202","上曲村付卫生室建设款","0","F","","0","0","0",""
"8576","10966","1","201901000008","1","100000.00","0.00","151","上曲村卫生室建设款","0","F","","0","0","0",""
"8577","10966","1","201901000008","2","0.00","100000.00","306","上曲村卫生室建设款","0","F","","0","0","0",""
"8578","10966","1","201902000001","1","17051.00","0.00","505","上曲村付鼓、叉、服装等款","0","F","","0","0","0",""
"8579","10966","1","201902000001","2","0.00","17051.00","102","上曲村付鼓、叉、服装等款","0","F","","0","0","0",""
"8580","10966","1","201902000002","1","1160.00","0.00","151","上曲村付购置设备款","0","F","","0","0","0",""
"8581","10966","1","201902000002","2","2360.00","0.00","151","上曲村付购置设备款","0","F","","0","0","0",""
"8582","10966","1","201902000002","3","7500.00","0.00","151","上曲村付购置设备款","0","F","","0","0","0",""
"8583","10966","1","201902000002","4","1771.00","0.00","151","上曲村付购置设备款","0","F","","0","0","0",""
"8584","10966","1","201902000002","5","0.00","12791.00","306","上曲村付购置设备款","0","F","","0","0","0",""
"8585","10966","1","201902000003","1","4854.00","0.00","505","上曲村付水泵款及水泵维修款","0","F","","0","0","0",""
"8586","10966","1","201902000003","2","0.00","4854.00","102","上曲村付水泵款及水泵维修款","0","F","","0","0","0",""
"8587","10966","1","201902000004","1","3700.00","0.00","151","上曲村付水泵款","0","F","","0","0","0",""
"8588","10966","1","201902000004","2","0.00","3700.00","306","上曲村付水泵款","0","F","","0","0","0",""
"8589","10966","1","201902000005","1","46300.00","0.00","505","上曲村付环境卫生清理费","0","F","","0","0","0",""
"8590","10966","1","201902000005","2","0.00","46300.00","102","上曲村付环境卫生清理费","0","F","","0","0","0",""
"8591","10966","1","201902000006","1","3250.00","0.00","501009","上曲村付办公用品","0","F","","0","0","0",""
"8592","10966","1","201902000006","2","0.00","3250.00","102","上曲村付办公用品","0","F","","0","0","0",""
"8593","10966","1","201904000001","1","5712.00","0.00","505","上曲村付水泵及安装费","0","F","","0","0","0",""
"8594","10966","1","201904000001","2","0.00","5712.00","102","上曲村付水泵及安装费","0","F","","0","0","0",""
"8595","10966","1","201904000002","1","4500.00","0.00","151","上曲村付水泵款","0","F","","0","0","0",""
"8596","10966","1","201904000002","2","0.00","4500.00","306","上曲村付水泵款","0","F","","0","0","0",""
"8597","10966","1","201904000003","1","42000.00","0.00","505","上曲村付戏曲演出费","0","F","","0","0","0",""
"8598","10966","1","201904000003","2","0.00","42000.00","102","上曲村付戏曲演出费","0","F","","0","0","0",""
"8599","10966","1","201904000004","1","4000.00","0.00","505","上曲村付异地搬迁工程款","0","F","","0","0","0",""
"8600","10966","1","201904000004","2","0.00","4000.00","102","上曲村付异地搬迁工程款","0","F","","0","0","0",""
"8601","10966","1","201904000005","1","4468.00","0.00","505","上曲村付购买社鼓服饰费","0","F","","0","0","0",""
"8602","10966","1","201904000005","2","0.00","4468.00","102","上曲村付购买社鼓服饰费","0","F","","0","0","0",""
"8603","10966","1","201905000001","1","66881.60","0.00","102","财政局拨2018年12至3月份工资及经费及2018年6至12月绩效工资","0","F","","0","0","0",""
"8604","10966","1","201905000001","2","0.00","66881.60","407","财政局拨2018年12至3月份工资及经费及2018年6至12月绩效工资","0","F","","0","0","0",""
"8605","10966","1","201905000002","1","32721.60","0.00","501001","付村干部2018年12至2月份工资及2018年6至12月绩效","0","F","","0","0","0",""
"8606","10966","1","201905000002","2","0.00","32721.60","102","付村干部2018年12至2月份工资及2018年6至12月绩效","0","F","","0","0","0",""
"8607","10966","1","201906000001","1","10000.00","0.00","102","中共渑池县委统一战线工作部转上曲村陈年垃圾款","0","F","","0","0","0",""
"8608","10966","1","201906000001","2","0.00","10000.00","403","中共渑池县委统一战线工作部转上曲村陈年垃圾款","0","F","","0","0","0",""
"8609","10966","1","201907000001","1","70800.00","0.00","505","上曲村付新建厕所及村室围墙粉刷、卫生室门前硬化工程","0","F","","0","0","0",""
"8610","10966","1","201907000001","2","0.00","70800.00","102","上曲村付新建厕所及村室围墙粉刷、卫生室门前硬化工程","0","F","","0","0","0",""
"8611","10966","1","201907000002","1","3340.00","0.00","102","第2季度村级经费","0","F","","0","0","0",""
"8612","10966","1","201907000002","2","0.00","3340.00","407","第2季度村级经费","0","F","","0","0","0",""
"8613","10969","1","201901000001","1","17500.00","0.00","102","收财政局拨入经费","0","F","","0","0","0",""
"8614","10969","1","201901000001","2","0.00","17500.00","407","收财政局拨入经费","0","F","","0","0","0",""
"8615","10969","1","201901000002","1","31971.20","0.00","102","收2018年9-12月份工资（单据在转移支付总账）","0","F","","0","0","0",""
"8616","10969","1","201901000002","2","0.00","31971.20","407","收2018年9-12月份工资（单据在转移支付总账）","0","F","","0","0","0",""
"8617","10969","1","201901000003","1","31971.20","0.00","501001","付2018年9-12月份工资","0","F","","0","0","0",""
"8618","10969","1","201901000003","2","0.00","31971.20","102","付2018年9-12月份工资","0","F","","0","0","0",""
"8619","10969","1","201901000004","1","12000.00","0.00","102","收乡政府拨入人居环境治理工作奖补资金","0","F","","0","0","0",""
"8620","10969","1","201901000004","2","0.00","12000.00","406","收乡政府拨入人居环境治理工作奖补资金","0","F","","0","0","0",""
"8621","10969","1","201901000005","1","15000.00","0.00","102","收乡政府拨入文化广场和舞台建设第三批资金","0","F","","0","0","0",""
"8622","10969","1","201901000005","2","0.00","15000.00","406","收乡政府拨入文化广场和舞台建设第三批资金","0","F","","0","0","0",""
"8623","10969","1","201901000006","1","8086.00","0.00","102","收乡政府拨入制作党建、扶贫版面宣传费","0","F","","0","0","0",""
"8624","10969","1","201901000006","2","0.00","8086.00","406","收乡政府拨入制作党建、扶贫版面宣传费","0","F","","0","0","0",""
"8625","10969","1","201901000007","1","8086.00","0.00","505","付制作党建、扶贫版面宣传费（付款单据在果园村）","0","F","","0","0","0",""
"8626","10969","1","201901000007","2","0.00","8086.00","102","付制作党建、扶贫版面宣传费（付款单据在果园村）","0","F","","0","0","0",""
"8627","10969","1","201901000008","1","14250.00","0.00","102","收乡政府拨入农民生产自救补助资金","0","F","","0","0","0",""
"8628","10969","1","201901000008","2","0.00","14250.00","406","收乡政府拨入农民生产自救补助资金","0","F","","0","0","0",""
"8629","10969","1","201901000009","1","14170.00","0.00","505","付人居环境治理费","0","F","","0","0","0",""
"8630","10969","1","201901000009","2","2029.00","0.00","505","付村委购买电子邮箱、电缆等","0","F","","0","0","0",""
"8631","10969","1","201901000009","3","1835.95","0.00","501012","付2017年度-2018年度电费","0","F","","0","0","0",""
"8632","10969","1","201901000009","4","0.00","18034.95","102","付费用","0","F","","0","0","0",""
"8633","10969","1","201902000001","1","14000.00","0.00","102","收乡政府拨入2013年村室建设款（收款凭证在果园村）","0","F","","0","0","0",""
"8634","10969","1","201902000001","2","0.00","14000.00","406","收乡政府拨入2013年村室建设款（收款凭证在果园村）","0","F","","0","0","0",""
"8635","10969","1","201902000002","1","18000.00","0.00","505","付20185年人居环境机械费","0","F","","0","0","0",""
"8636","10969","1","201902000002","2","14250.00","0.00","505","付“两椒一药”基地购买花椒树苗款","0","F","","0","0","0",""
"8637","10969","1","201902000002","3","0.00","32250.00","102","付费用","0","F","","0","0","0",""
"8638","10969","1","201902000003","1","15000.00","0.00","505","付村文化广场建设款","0","F","","0","0","0",""
"8639","10969","1","201902000003","2","0.00","15000.00","102","付村文化广场建设款","0","F","","0","0","0",""
"8640","10969","1","201903000001","1","34920.76","0.00","102","收想政府拨入人居环境村主干道外墙喷涂料款","0","F","","0","0","0",""
"8641","10969","1","201903000001","2","0.00","34920.76","406","收想政府拨入人居环境村主干道外墙喷涂料款","0","F","","0","0","0",""
"8642","10969","1","201903000002","1","6033.00","0.00","501011","付2018年村室院内做版面款","0","F","","0","0","0",""
"8643","10969","1","201903000002","2","0.00","6033.00","102","付2018年村室院内做版面款","0","F","","0","0","0",""
"8644","10969","1","201904000001","1","20000.00","0.00","102","收乡政府拨入人居环境清理垃圾费","0","F","","0","0","0",""
"8645","10969","1","201904000001","2","0.00","20000.00","406","收乡政府拨入人居环境清理垃圾费","0","F","","0","0","0",""
"8646","10969","1","201904000002","1","34920.76","0.00","505","付村主干道外墙喷涂料款","0","F","","0","0","0",""
"8647","10969","1","201904000002","2","0.00","34920.76","102","付村主干道外墙喷涂料款","0","F","","0","0","0",""
"8648","10969","1","201907000001","1","10000.00","0.00","102","收财政局拨入经费","0","F","","0","0","0",""
"8649","10969","1","201907000001","2","0.00","10000.00","407","收财政局拨入经费","0","F","","0","0","0",""
"8650","10969","1","201908000001","1","15074.00","0.00","102","收2018年6-12月份绩效工资","0","F","","0","0","0",""
"8651","10969","1","201908000001","2","0.00","15074.00","407","收2018年6-12月份绩效工资","0","F","","0","0","0",""
"8652","10969","1","201908000002","1","15074.00","0.00","501001","付2018年6-12月份绩效工资","0","F","","0","0","0",""
"8653","10969","1","201908000002","2","0.00","15074.00","102","付2018年6-12月份绩效工资","0","F","","0","0","0",""
"8654","10970","1","201901000001","1","8000.00","0.00","102","镇政府转孟窑头扶贫易地搬迁拆旧复垦奖励资金","0","F","","0","0","0",""
"8655","10970","1","201901000001","2","0.00","8000.00","403","镇政府转孟窑头扶贫易地搬迁拆旧复垦奖励资金","0","F","","0","0","0",""
"8656","10970","1","201901000002","1","6074.00","0.00","102","孟窑头村收到大唐占地补偿款","0","F","","0","0","0",""
"8657","10970","1","201901000002","2","0.00","6074.00","403","孟窑头村收到大唐占地补偿款","0","F","","0","0","0",""
"8658","10970","1","201901000003","1","29680.80","0.00","102","财政局拨2018年9至11月份工资及经费","0","F","","0","0","0",""
"8659","10970","1","201901000003","2","0.00","29680.80","407","财政局拨2018年9至11月份工资及经费","0","F","","0","0","0",""
"8660","10970","1","201901000004","1","22180.80","0.00","501001","付村干部2018年9至11月份工资","0","F","","0","0","0",""
"8661","10970","1","201901000004","2","0.00","22180.80","102","付村干部2018年9至11月份工资","0","F","","0","0","0",""
"8662","10970","1","201901000005","1","20900.00","0.00","505","孟窑头村付主干道垃圾清理及村内道路垃圾清理","0","F","","0","0","0",""
"8663","10970","1","201901000005","2","0.00","20900.00","102","孟窑头村付主干道垃圾清理及村内道路垃圾清理","0","F","","0","0","0",""
"8664","10970","1","201901000006","1","5300.00","0.00","505","孟窑头村付文化舞台安装费","0","F","","0","0","0",""
"8665","10970","1","201901000006","2","0.00","5300.00","102","孟窑头村付文化舞台安装费","0","F","","0","0","0",""
"8666","10970","1","201901000007","1","3600.00","0.00","505","孟窑头村付易地搬迁拆旧复垦垃圾清理费","0","F","","0","0","0",""
"8667","10970","1","201901000007","2","0.00","3600.00","102","孟窑头村付易地搬迁拆旧复垦垃圾清理费","0","F","","0","0","0",""
"8668","10970","1","201901000008","1","2971.00","0.00","501009","孟窑头付办公用品","0","F","","0","0","0",""
"8669","10970","1","201901000008","2","0.00","2971.00","102","孟窑头付办公用品","0","F","","0","0","0",""
"8670","10970","1","201905000001","1","70399.80","0.00","102","财政局拨2018年12至3月份工资及经费及2018年6至12月绩效工资","0","F","","0","0","0",""
"8671","10970","1","201905000001","2","0.00","70399.80","407","财政局拨2018年12至3月份工资及经费及2018年6至12月绩效工资","0","F","","0","0","0",""
"8672","10970","1","201905000002","1","35506.20","0.00","501001","付村干部2018年12至2月份工资及2018年6至12月绩效","0","F","","0","0","0",""
"8673","10970","1","201905000002","2","0.00","35506.20","102","付村干部2018年12至2月份工资及2018年6至12月绩效","0","F","","0","0","0",""
"8674","10970","1","201907000001","1","2606.40","0.00","102","第2季度村级经费","0","F","","0","0","0",""
"8675","10970","1","201907000001","2","0.00","2606.40","407","第2季度村级经费","0","F","","0","0","0",""
"8676","10972","1","201901000001","1","17500.00","0.00","102","收财政局拨入经费","0","F","","0","0","0",""
"8677","10972","1","201901000001","2","0.00","17500.00","407","收财政局拨入经费","0","F","","0","0","0",""
"8678","10972","1","201901000002","1","38496.00","0.00","102","收2018年9-12月份工资（单据在转移支付总账）","0","F","","0","0","0",""
"8679","10972","1","201901000002","2","0.00","38496.00","407","收2018年9-12月份工资（单据在转移支付总账）","0","F","","0","0","0",""
"8680","10972","1","201901000003","1","38496.00","0.00","501001","付2018年9-12月份工资","0","F","","0","0","0",""
"8681","10972","1","201901000003","2","0.00","38496.00","102","付2018年9-12月份工资","0","F","","0","0","0",""
"8682","10972","1","201901000004","1","10000.00","0.00","102","收乡政府拨入人居环境治理工作奖补资金","0","F","","0","0","0",""
"8683","10972","1","201901000004","2","0.00","10000.00","406","收乡政府拨入人居环境治理工作奖补资金","0","F","","0","0","0",""
"8684","10972","1","201901000005","1","500.00","0.00","102","收乡政府拨入2018年元宵节文化活动经费","0","F","","0","0","0",""
"8685","10972","1","201901000005","2","0.00","500.00","406","收乡政府拨入2018年元宵节文化活动经费","0","F","","0","0","0",""
"8686","10972","1","201901000006","1","1290.00","0.00","102","收乡政府拨入制作党建、扶贫版面宣传费","0","F","","0","0","0",""
"8687","10972","1","201901000006","2","0.00","1290.00","406","收乡政府拨入制作党建、扶贫版面宣传费","0","F","","0","0","0",""
"8688","10972","1","201901000007","1","1290.00","0.00","505","付制作党建、扶贫版面宣传费（付款单据在果园村）","0","F","","0","0","0",""
"8689","10972","1","201901000007","2","0.00","1290.00","102","付制作党建、扶贫版面宣传费（付款单据在果园村）","0","F","","0","0","0",""
"8690","10972","1","201901000008","1","15476.00","0.00","102","收乡政府拨入农民生产自救补助资金","0","F","","0","0","0",""
"8691","10972","1","201901000008","2","0.00","15476.00","406","收乡政府拨入农民生产自救补助资金","0","F","","0","0","0",""
"8692","10972","1","201901000009","1","1200.00","0.00","505","付订做村规民约版面","0","F","","0","0","0",""
"8693","10972","1","201901000009","2","1100.00","0.00","505","付购买多功能会议音响","0","F","","0","0","0",""
"8694","10972","1","201901000009","3","8740.00","0.00","505","付党员活动购木桌、凳子、椅子","0","F","","0","0","0",""
"8695","10972","1","201901000009","4","1539.78","0.00","501012","付村委办公室电费","0","F","","0","0","0",""
"8696","10972","1","201901000009","5","0.00","12579.78","102","付费用","0","F","","0","0","0",""
"8697","10972","1","201901000010","1","1100.00","0.00","151","计提固定资产","0","F","","0","0","0",""
"8698","10972","1","201901000010","2","0.00","1100.00","306","计提固定资产","0","F","","0","0","0",""
"8699","10972","1","201901000011","1","6524.00","0.00","151","计提固定资产","0","F","","0","0","0",""
"8700","10972","1","201901000011","2","0.00","6524.00","306","计提固定资产","0","F","","0","0","0",""
"8701","10972","1","201901000012","1","1456.00","0.00","151","计提固定资产","0","F","","0","0","0",""
"8702","10972","1","201901000012","2","0.00","1456.00","306","计提固定资产","0","F","","0","0","0",""
"8703","10972","1","201901000013","1","504.00","0.00","151","计提固定资产","0","F","","0","0","0",""
"8704","10972","1","201901000013","2","0.00","504.00","306","计提固定资产","0","F","","0","0","0",""
"8705","10972","1","201901000014","1","79800.00","0.00","505","付发展集体经济挖掘机平整土地款","0","F","","0","0","0",""
"8706","10972","1","201901000014","2","0.00","79800.00","102","付发展集体经济挖掘机平整土地款","0","F","","0","0","0",""
"8707","10972","1","201901000015","1","18858.00","0.00","505","付卫生环境整治费","0","F","","0","0","0",""
"8708","10972","1","201901000015","2","0.00","18858.00","102","付卫生环境整治费","0","F","","0","0","0",""
"8709","10972","1","201901000016","1","11876.00","0.00","505","付平整土地种植花椒树","0","F","","0","0","0",""
"8710","10972","1","201901000016","2","3600.00","0.00","505","付栽花椒树盖地膜款","0","F","","0","0","0",""
"8711","10972","1","201901000016","3","0.00","15476.00","102","付费用","","F","","0","0","0",""
"8712","10972","1","201902000001","1","3040.00","0.00","102","收乡政府拨入247占地款","0","F","","0","0","0",""
"8713","10972","1","201902000001","2","0.00","3040.00","406","收乡政府拨入247占地款","0","F","","0","0","0",""
"8714","10972","1","201903000001","1","6827.00","0.00","505","付村室订制版面款","0","F","","0","0","0",""
"8715","10972","1","201903000001","2","0.00","6827.00","102","付村室订制版面款","0","F","","0","0","0",""
"8716","10972","1","201903000002","1","10000.00","0.00","505","付环境卫生治理机械费","0","F","","0","0","0",""
"8717","10972","1","201903000002","2","500.00","0.00","501011","付元宵节汇演补助费","0","F","","0","0","0",""
"8718","10972","1","201903000002","3","0.00","10500.00","102","付费用","0","F","","0","0","0",""
"8719","10972","1","201907000001","1","10000.00","0.00","102","收财政局拨入经费","0","F","","0","0","0",""
"8720","10972","1","201907000001","2","0.00","10000.00","407","收财政局拨入经费","0","F","","0","0","0",""
"8721","10972","1","201908000001","1","18072.60","0.00","102","收2018年6-12月份绩效工资","0","F","","0","0","0",""
"8722","10972","1","201908000001","2","0.00","18072.60","407","收2018年6-12月份绩效工资","0","F","","0","0","0",""
"8723","10972","1","201908000002","1","18072.60","0.00","501001","付2018年6-12月份绩效工资","0","F","","0","0","0",""
"8724","10972","1","201908000002","2","0.00","18072.60","102","付2018年6-12月份绩效工资","0","F","","0","0","0",""
"8725","10972","1","201908000003","1","58000.00","0.00","102","收房款（王娜）","0","F","","0","0","0",""
"8726","10972","1","201908000003","2","68000.00","0.00","102","收房款（熊新梅）","0","F","","0","0","0",""
"8727","10972","1","201908000003","3","0.00","126000.00","403","收房款","0","F","","0","0","0",""
"8728","10974","1","201901000001","1","4000.00","0.00","102","镇政府转西安头村扶贫易地搬迁拆旧复垦奖励资金","0","F","","0","0","0",""
"8729","10974","1","201901000001","2","0.00","4000.00","403","镇政府转西安头村扶贫易地搬迁拆旧复垦奖励资金","0","F","","0","0","0",""
"8730","10974","1","201901000002","1","31778.40","0.00","102","财政局拨2018年9至11月份工资及经费","0","F","","0","0","0",""
"8731","10974","1","201901000002","2","0.00","31778.40","407","财政局拨2018年9至11月份工资及经费","0","F","","0","0","0",""
"8732","10974","1","201901000003","1","24278.40","0.00","501001","付村干部2018年9至11月份工资","0","F","","0","0","0",""
"8733","10974","1","201901000003","2","0.00","24278.40","102","付村干部2018年9至11月份工资","0","F","","0","0","0",""
"8734","10974","1","201901000004","1","11240.00","0.00","505","西安头村付清理垃圾费","0","F","","0","0","0",""
"8735","10974","1","201901000004","2","0.00","11240.00","102","西安头村付清理垃圾费","0","F","","0","0","0",""
"8736","10974","1","201901000005","1","100000.00","0.00","505","西安头村付卫生室建设款","0","F","","0","0","0",""
"8737","10974","1","201901000005","2","0.00","95000.00","102","西安头村付卫生室建设款","0","F","","0","0","0",""
"8738","10974","1","201901000005","3","0.00","5000.00","202","西安头村付卫生室建设款","0","F","","0","0","0",""
"8739","10974","1","201901000006","1","4000.00","0.00","505","西安头村付拆旧复垦清运垃圾费","0","F","","0","0","0",""
"8740","10974","1","201901000006","2","0.00","4000.00","102","西安头村付拆旧复垦清运垃圾费","0","F","","0","0","0",""
"8741","10974","1","201901000007","1","2200.00","0.00","504","西安头村付困难群众关爱金","0","F","","0","0","0",""
"8742","10974","1","201901000007","2","0.00","2200.00","102","西安头村付困难群众关爱金","0","F","","0","0","0",""
"8743","10974","1","201901000008","1","123.87","0.00","501012","西安头村付电费款","0","F","","0","0","0",""
"8744","10974","1","201901000008","2","0.00","123.87","102","西安头村付电费款","0","F","","0","0","0",""
"8745","10974","1","201901000009","1","1760.00","0.00","501009","西安头村付办公用品","0","F","","0","0","0",""
"8746","10974","1","201901000009","2","0.00","1760.00","102","西安头村付办公用品","0","F","","0","0","0",""
"8747","10974","1","201901000010","1","1760.00","0.00","151","西安头村付打印机款","0","F","","0","0","0",""
"8748","10974","1","201901000010","2","0.00","1760.00","306","西安头村付打印机款","0","F","","0","0","0",""
"8749","10974","1","201901000011","1","100000.00","0.00","151","西安头村付卫生室建设款","0","F","","0","0","0",""
"8750","10974","1","201901000011","2","0.00","100000.00","306","西安头村付卫生室建设款","0","F","","0","0","0",""
"8751","10974","1","201902000001","1","22658.25","0.00","102","西安头村收到何群伟缴承包地款","0","F","","0","0","0",""
"8752","10974","1","201902000001","2","0.00","22658.25","403","西安头村收到何群伟缴承包地款","0","F","","0","0","0",""
"8753","10974","1","201902000002","1","80000.00","0.00","102","政府转西安头村经费","0","F","","0","0","0",""
"8754","10974","1","201902000002","2","0.00","80000.00","403","政府转西安头村经费","0","F","","0","0","0",""
"8755","10974","1","201903000001","1","23619.00","0.00","505","西安头村付清理垃圾人工工资及机械费","0","F","","0","0","0",""
"8756","10974","1","201903000001","2","0.00","23619.00","102","西安头村付清理垃圾人工工资及机械费","0","F","","0","0","0",""
"8757","10974","1","201903000002","1","13975.00","0.00","505","西安头村付广告牌制作费","0","F","","0","0","0",""
"8758","10974","1","201903000002","2","0.00","13975.00","102","西安头村付广告牌制作费","0","F","","0","0","0",""
"8759","10974","1","201903000003","1","47600.00","0.00","505","西安头村付打井款","0","F","","0","0","0",""
"8760","10974","1","201903000003","2","0.00","47600.00","102","西安头村付打井款","0","F","","0","0","0",""
"8761","10974","1","201905000001","1","72401.90","0.00","102","财政局拨2018年12至3月份工资及经费及2018年6至12月绩效工资","0","F","","0","0","0",""
"8762","10974","1","201905000001","2","0.00","72401.90","407","财政局拨2018年12至3月份工资及经费及2018年6至12月绩效工资","0","F","","0","0","0",""
"8763","10974","1","201905000002","1","36809.10","0.00","501001","付村干部2018年12至2月份工资及2018年6至12月绩效","0","F","","0","0","0",""
"8764","10974","1","201905000002","2","0.00","36809.10","102","付村干部2018年12至2月份工资及2018年6至12月绩效","0","F","","0","0","0",""
"8765","10974","1","201906000001","1","4760.00","0.00","504","西安头村付困难群众关爱基金","0","F","","0","0","0",""
"8766","10974","1","201906000001","2","0.00","4760.00","102","西安头村付困难群众关爱基金","0","F","","0","0","0",""
"8767","10974","1","201906000002","1","3237.84","0.00","501011","西安头村付春节活动奖品、电费及办公费","0","F","","0","0","0",""
"8768","10974","1","201906000002","2","0.00","3237.84","102","西安头村付春节活动奖品、电费及办公费","0","F","","0","0","0",""
"8769","10974","1","201907000001","1","1907.20","0.00","102","第2季度村级经费","0","F","","0","0","0",""
"8770","10974","1","201907000001","2","0.00","1907.20","407","第2季度村级经费","0","F","","0","0","0",""
"8771","10975","1","201901000001","1","17500.00","0.00","102","收财政局拨入经费","0","F","","0","0","0",""
"8772","10975","1","201901000001","2","0.00","17500.00","407","收财政局拨入经费","0","F","","0","0","0",""
"8773","10975","1","201901000002","1","30636.80","0.00","102","收2018年9-12月份工资（单据在转移支付总账）","0","F","","0","0","0",""
